iter	RMSE
1664	2027.727957
1665	2027.501695
1666	2027.393512
1667	2026.838995
1668	2026.740686
1669	2026.335882
1670	2025.622092
1671	2025.465225
1672	2024.500812
1673	2024.052483
1674	2023.95454
1675	2023.85719
1676	2023.671977
1677	2023.404879
1678	2023.298786
1679	2023.144093
1680	2022.484397
1681	2022.379006
1682	2022.274519
1683	2021.989673
1684	2021.689754
1685	2021.585749
1686	2021.172584
1687	2021.033536
1688	2020.930733
1689	2020.012738
1690	2019.855826
1691	2019.753311
1692	2019.595492
1693	2019.494052
1694	2019.301855
1695	2019.125987
1696	2019.025561
1697	2018.926209
1698	2018.827235
1699	2018.672171
1700	2018.513597
1701	2018.416682
1702	2018.320344
1703	2018.224597
1704	2018.071839
1705	2017.976833
1706	2017.753098
1707	2017.515057
1708	2017.389344
1709	2017.247292
1710	2016.753601
1711	2016.620439
1712	2016.481697
1713	2016.23848
1714	2016.0889
1715	2015.996244
1716	2015.816071
1717	2015.666862
1718	2015.529042
1719	2015.357888
1720	2015.257401
1721	2015.156874
1722	2014.952536
1723	2014.823029
1724	2014.681534
1725	2013.84425
1726	2013.152646
1727	2012.982485
1728	2012.890805
1729	2012.791164
1730	2012.692301
1731	2012.494524
1732	2012.318251
1733	2012.220312
1734	2012.077951
1735	2011.98067
1736	2011.884288
1737	2011.788587
1738	2011.693665
1739	2011.599483
1740	2011.50646
1741	2011.413481
1742	2011.321354
1743	2011.229915
1744	2011.108489
1745	2011.018119
1746	2010.928355
1747	2010.76057
1748	2010.671238
1749	2010.582774
1750	2010.07818
1751	2009.990174
1752	2009.542805
1753	2009.455355
1754	2008.819415
1755	2008.383192
1756	2008.192579
1757	2008.105693
1758	2007.624667
1759	2007.094292
1760	2006.006898
1761	2005.467175
1762	2004.92909
1763	2004.184148
1764	2004.09766
1765	2003.589525
1766	2003.397002
1767	2003.144271
1768	2002.784073
1769	2002.313229
1770	2001.566772
1771	2001.480578
1772	2001.058643
1773	2000.559863
1774	2000.421154
1775	1999.946423
1776	1999.490063
1777	1999.106254
1778	1998.974223
1779	1998.355542
1780	1998.137201
1781	1998.041737
1782	1997.585135
1783	1996.846594
1784	1996.523713
1785	1996.233322
1786	1995.61408
1787	1995.528671
1788	1995.361488
1789	1995.267108
1790	1994.749574
1791	1994.315726
1792	1993.952544
1793	1993.295036
1794	1992.878684
1795	1992.441651
1796	1991.998573
1797	1991.486553
1798	1990.897255
1799	1990.729485
1800	1990.200231
1801	1989.787941
1802	1989.340136
1803	1989.17852
1804	1988.842391
1805	1988.492787
1806	1987.760601
1807	1987.581622
1808	1987.486835
1809	1987.351681
1810	1987.038169
1811	1986.634548
1812	1986.199234
1813	1986.105379
1814	1985.5635
1815	1985.351263
1816	1985.177455
1817	1984.849426
1818	1984.47222
1819	1983.570431
1820	1983.126891
1821	1982.225113
1822	1982.056686
1823	1981.568382
1824	1981.252371
1825	1981.02651
1826	1980.652514
1827	1980.285046
1828	1979.914727
1829	1979.618642
1830	1979.446291
1831	1979.012132
1832	1978.789121
1833	1978.568159
1834	1978.482518
1835	1978.278436
1836	1977.525833
1837	1977.060662
1838	1976.697086
1839	1976.551302
1840	1976.103696
1841	1975.738345
1842	1975.064251
1843	1974.637948
1844	1974.505628
1845	1974.298143
1846	1974.203698
1847	1974.061618
1848	1973.904957
1849	1973.369505
1850	1972.8157
1851	1972.409119
1852	1971.855275
1853	1971.463786
1854	1971.120016
1855	1970.837456
1856	1970.402186
1857	1970.317239
1858	1969.951395
1859	1969.495818
1860	1969.402863
1861	1969.114109
1862	1969.02183
1863	1968.651418
1864	1967.846185
1865	1967.412622
1866	1967.319582
1867	1966.60064
1868	1965.949364
1869	1965.227748
1870	1964.822115
1871	1964.435781
1872	1964.351643
1873	1964.046845
1874	1963.477058
1875	1962.492941
1876	1962.325455
1877	1962.24271
1878	1961.521884
1879	1961.391923
1880	1960.895002
1881	1960.422076
1882	1960.249845
1883	1960.166503
1884	1959.938653
1885	1959.818019
1886	1959.63627
1887	1958.684582
1888	1958.127477
1889	1957.597048
1890	1957.468168
1891	1957.385405
1892	1956.564769
1893	1956.399816
1894	1955.97942
1895	1955.698313
1896	1955.464898
1897	1955.137588
1898	1954.815776
1899	1954.689026
1900	1954.503966
1901	1954.102385
1902	1953.789974
1903	1953.63322
1904	1953.550561
1905	1953.180136
1906	1952.808414
1907	1952.406421
1908	1951.945766
1909	1951.667638
1910	1951.219016
1911	1950.96568
1912	1950.185922
1913	1950.054177
1914	1949.935731
1915	1949.616929
1916	1949.534799
1917	1949.054079
1918	1948.929018
1919	1948.780167
1920	1948.409495
1921	1948.00857
1922	1947.584417
1923	1947.342755
1924	1946.835548
1925	1946.753758
1926	1946.437026
1927	1946.085134
1928	1945.641256
1929	1944.652928
1930	1944.339642
1931	1944.232926
1932	1943.829982
1933	1943.748449
1934	1943.667607
1935	1943.499558
1936	1943.192844
1937	1943.011679
1938	1942.712567
1939	1942.339079
1940	1941.94192
1941	1941.385793
1942	1941.147819
1943	1940.64299
1944	1940.32753
1945	1940.012816
1946	1939.571894
1947	1939.491248
1948	1939.253383
1949	1938.852597
1950	1938.478697
1951	1938.350679
1952	1938.083096
1953	1938.002827
1954	1937.68845
1955	1937.202652
1956	1936.637399
1957	1935.884306
1958	1935.428556
1959	1935.17968
1960	1935.099817
1961	1934.665212
1962	1934.57746
1963	1934.454844
1964	1934.184753
1965	1934.038073
1966	1933.95862
1967	1933.764839
1968	1933.456324
1969	1932.940721
1970	1932.861731
1971	1931.694681
1972	1931.550285
1973	1931.396733
1974	1930.984281
1975	1930.605848
1976	1930.522493
1977	1929.958662
1978	1929.852871
1979	1929.620066
1980	1929.287483
1981	1929.208904
1982	1928.737434
1983	1928.332156
1984	1927.95757
1985	1927.814312
1986	1927.736054
1987	1927.325541
1988	1927.158231
1989	1926.987161
1990	1926.796428
1991	1926.235907
1992	1925.767181
1993	1925.575108
1994	1925.115501
1995	1925.029992
1996	1924.37894
1997	1924.299256
1998	1923.665734
1999	1923.11787
2000	1922.765589
2001	1922.364281
2002	1922.093598
2003	1921.834549
2004	1921.421572
2005	1921.037986
2006	1920.601
2007	1920.453313
2008	1920.096317
2009	1920.010932
2010	1919.899653
2011	1918.947892
2012	1918.650681
2013	1918.573367
2014	1918.315973
2015	1918.213041
2016	1917.900561
2017	1917.541651
2018	1917.430785
2019	1917.060691
2020	1916.983749
2021	1916.850875
2022	1916.583833
2023	1916.507258
2024	1915.743761
2025	1915.160972
2026	1915.004804
2027	1914.699425
2028	1914.580499
2029	1914.326396
2030	1914.250011
2031	1913.913425
2032	1913.763629
2033	1913.286168
2034	1913.042921
2035	1912.908858
2036	1912.693769
2037	1912.617725
2038	1912.542159
2039	1912.36647
2040	1912.224837
2041	1911.878146
2042	1911.768871
2043	1911.693469
2044	1911.527863
2045	1911.149326
2046	1910.828469
2047	1910.201983
2048	1910.083118
2049	1909.423007
2050	1909.347873
2051	1909.272945
2052	1909.198275
2053	1908.929998
2054	1908.855782
2055	1908.658828
2056	1908.541503
2057	1908.171504
2058	1907.819328
2059	1907.655306
2060	1906.578887
2061	1906.433244
2062	1906.355855
2063	1906.08782
2064	1905.887054
2065	1905.629898
2066	1905.336405
2067	1904.990695
2068	1904.771554
2069	1904.590295
2070	1904.416787
2071	1904.342681
2072	1904.268921
2073	1903.452456
2074	1903.157846
2075	1903.081654
2076	1902.911135
2077	1902.549499
2078	1901.957836
2079	1901.448221
2080	1901.039968
2081	1900.938235
2082	1900.304262
2083	1900.139604
2084	1899.630366
2085	1899.55471
2086	1899.299582
2087	1899.181627
2088	1899.048288
2089	1898.931502
2090	1898.630421
2091	1898.475801
2092	1897.871201
2093	1897.718345
2094	1897.215028
2095	1897.141819
2096	1897.027375
2097	1896.909561
2098	1896.661734
2099	1896.54206
2100	1896.104941
2101	1895.952233
2102	1895.771152
2103	1895.350686
2104	1894.980965
2105	1894.869219
2106	1894.411476
2107	1894.3008
2108	1893.838876
2109	1893.334097
2110	1893.261068
2111	1893.188443
2112	1892.789277
2113	1892.71694
2114	1892.31173
2115	1892.166217
2116	1892.094171
2117	1891.785637
2118	1891.711633
2119	1891.640156
2120	1891.359471
2121	1891.140003
2122	1890.94516
2123	1890.547109
2124	1890.162896
2125	1890.085107
2126	1889.759348
2127	1889.688163
2128	1889.389354
2129	1889.31138
2130	1889.234607
2131	1889.158492
2132	1888.897334
2133	1888.419743
2134	1888.15574
2135	1888.080086
2136	1887.605484
2137	1887.530392
2138	1887.32428
2139	1887.249826
2140	1887.175966
2141	1886.885664
2142	1886.725943
2143	1886.652574
2144	1886.543515
2145	1886.201434
2146	1886.128588
2147	1886.05638
2148	1885.984507
2149	1885.913057
2150	1885.842204
2151	1885.771841
2152	1885.701666
2153	1885.632295
2154	1885.563324
2155	1885.494834
2156	1885.42665
2157	1885.358831
2158	1885.072002
2159	1885.004721
2160	1884.937891
2161	1884.727647
2162	1884.661254
2163	1884.595324
2164	1884.21186
2165	1883.853148
2166	1883.677383
2167	1883.088506
2168	1882.481463
2169	1882.415675
2170	1882.350203
2171	1882.027726
2172	1881.889133
2173	1881.824069
2174	1881.694888
2175	1881.336361
2176	1881.070249
2177	1880.807629
2178	1880.27362
2179	1880.20903
2180	1879.780976
2181	1879.558373
2182	1879.165467
2183	1879.101237
2184	1878.8522
2185	1878.744363
2186	1878.431474
2187	1878.2865
2188	1878.160248
2189	1877.619015
2190	1876.928712
2191	1876.7096
2192	1876.493423
2193	1876.381743
2194	1875.956006
2195	1875.883002
2196	1875.396333
2197	1875.332408
2198	1875.258948
2199	1875.187993
2200	1875.065873
2201	1874.625163
2202	1874.094261
2203	1873.855796
2204	1873.606173
2205	1873.376636
2206	1873.27075
2207	1872.889644
2208	1872.755804
2209	1872.246819
2210	1872.07955
2211	1871.897422
2212	1871.768506
2213	1871.66244
2214	1871.501555
2215	1871.162058
2216	1870.655161
2217	1870.582913
2218	1870.467865
2219	1870.17833
2220	1869.904409
2221	1869.695067
2222	1869.508337
2223	1869.245268
2224	1868.92526
2225	1868.662828
2226	1868.344154
2227	1868.231259
2228	1868.124627
2229	1867.938741
2230	1867.657718
2231	1867.55184
2232	1867.28887
2233	1867.053916
2234	1866.843831
2235	1866.595828
2236	1866.040743
2237	1865.790559
2238	1865.648592
2239	1865.380511
2240	1865.050283
2241	1864.634173
2242	1864.422968
2243	1864.039665
2244	1863.967273
2245	1863.828158
2246	1863.589246
2247	1863.445584
2248	1863.326715
2249	1863.169473
2250	1862.873145
2251	1862.57258
2252	1861.940336
2253	1861.392587
2254	1861.222219
2255	1860.77527
2256	1860.670468
2257	1860.433806
2258	1859.927366
2259	1859.735298
2260	1859.372144
2261	1859.079325
2262	1858.733727
2263	1858.446776
2264	1857.929883
2265	1857.781875
2266	1857.609194
2267	1857.331921
2268	1857.096329
2269	1857.030955
2270	1856.595256
2271	1856.420934
2272	1855.839053
2273	1855.659665
2274	1855.251255
2275	1854.913812
2276	1854.549025
2277	1854.182278
2278	1853.9547
2279	1853.463978
2280	1852.816494
2281	1852.699215
2282	1852.604027
2283	1852.539012
2284	1852.410718
2285	1852.26551
2286	1851.629537
2287	1851.26337
2288	1851.198574
2289	1851.074041
2290	1850.669483
2291	1850.56268
2292	1850.404094
2293	1850.045079
2294	1849.980726
2295	1849.840117
2296	1849.647422
2297	1849.421431
2298	1849.322147
2299	1848.91792
2300	1848.712907
2301	1848.596998
2302	1848.273687
2303	1848.144144
2304	1848.079954
2305	1847.913822
2306	1847.573476
2307	1847.4271
2308	1847.363194
2309	1847.266116
2310	1846.867883
2311	1846.804273
2312	1846.29809
2313	1846.053147
2314	1845.941128
2315	1845.79262
2316	1845.356746
2317	1844.97723
2318	1844.873186
2319	1844.585531
2320	1844.196427
2321	1843.802553
2322	1843.563537
2323	1843.217444
2324	1843.036529
2325	1842.937397
2326	1842.26418
2327	1842.200375
2328	1842.110657
2329	1842.047158
2330	1841.916939
2331	1841.801004
2332	1841.701764
2333	1841.519796
2334	1841.277699
2335	1840.944094
2336	1840.711373
2337	1840.254611
2338	1840.191538
2339	1840.128902
2340	1839.80013
2341	1839.68099
2342	1839.583
2343	1839.210522
2344	1839.110393
2345	1838.890015
2346	1838.476308
2347	1838.343089
2348	1838.062865
2349	1837.831141
2350	1837.481423
2351	1836.892123
2352	1836.79635
2353	1836.221704
2354	1836.129251
2355	1835.912797
2356	1835.481073
2357	1835.371299
2358	1835.277152
2359	1835.111401
2360	1834.680651
2361	1834.335881
2362	1834.034378
2363	1833.789961
2364	1833.726874
2365	1833.507766
2366	1833.445256
2367	1833.271939
2368	1833.179871
2369	1833.117659
2370	1833.055849
2371	1832.864288
2372	1832.637011
2373	1832.302712
2374	1831.820258
2375	1831.424375
2376	1831.035025
2377	1830.973074
2378	1830.802219
2379	1830.579577
2380	1830.274297
2381	1829.989313
2382	1829.665856
2383	1829.604166
2384	1829.489878
2385	1829.335741
2386	1828.836503
2387	1828.514543
2388	1828.242885
2389	1828.181403
2390	1828.120207
2391	1827.952179
2392	1827.838278
2393	1827.489442
2394	1827.121934
2395	1826.727353
2396	1826.666533
2397	1826.172272
2398	1825.637174
2399	1825.445973
2400	1825.109222
2401	1824.928608
2402	1824.658468
2403	1824.554975
2404	1824.369856
2405	1824.308942
2406	1824.067438
2407	1823.869422
2408	1823.53088
2409	1823.13089
2410	1823.070144
2411	1822.624817
2412	1822.149207
2413	1821.753318
2414	1821.261246
2415	1821.142959
2416	1820.954581
2417	1820.740667
2418	1820.23874
2419	1820.178253
2420	1819.998052
2421	1819.937921
2422	1819.693782
2423	1819.507138
2424	1819.152522
2425	1818.753003
2426	1818.452694
2427	1818.163887
2428	1818.058073
2429	1817.881065
2430	1817.785731
2431	1817.406913
2432	1817.208431
2433	1816.954952
2434	1816.849314
2435	1816.789181
2436	1816.349946
2437	1816.290144
2438	1816.175034
2439	1815.666495
2440	1815.444624
2441	1815.310979
2442	1814.928862
2443	1814.703473
2444	1814.187605
2445	1814.127811
2446	1814.01504
2447	1813.926953
2448	1813.867716
2449	1813.356753
2450	1813.108239
2451	1813.035422
2452	1812.784071
2453	1812.351187
2454	1812.105289
2455	1811.85688
2456	1811.674462
2457	1811.582339
2458	1811.348717
2459	1811.28986
2460	1810.741654
2461	1810.649979
2462	1810.559162
2463	1810.374226
2464	1810.282149
2465	1810.194777
2466	1810.116819
2467	1809.731831
2468	1809.437659
2469	1809.378805
2470	1809.213522
2471	1809.1298
2472	1808.917949
2473	1808.791644
2474	1808.62545
2475	1808.50218
2476	1808.222877
2477	1808.164234
2478	1807.946207
2479	1807.542471
2480	1807.436365
2481	1807.140704
2482	1807.08221
2483	1807.024047
2484	1806.883163
2485	1806.546931
2486	1806.489021
2487	1806.170753
2488	1805.970243
2489	1805.912421
2490	1805.625052
2491	1805.434068
2492	1805.101559
2493	1805.043896
2494	1804.683891
2495	1804.427726
2496	1803.986527
2497	1803.87087
2498	1803.782837
2499	1803.427317
2500	1803.369929
2501	1803.312732
2502	1803.255657
2503	1802.87733
2504	1802.665498
2505	1802.160929
2506	1802.104134
2507	1801.916193
2508	1801.687418
2509	1801.483713
2510	1801.302799
2511	1800.982318
2512	1800.925524
2513	1800.701449
2514	1799.989019
2515	1799.894979
2516	1799.71978
2517	1799.5473
2518	1799.341329
2519	1799.284778
2520	1799.084947
2521	1799.003875
2522	1798.7955
2523	1798.595464
2524	1798.291245
2525	1797.625798
2526	1797.297894
2527	1797.160627
2528	1797.050505
2529	1796.575979
2530	1796.339846
2531	1796.15397
2532	1795.983926
2533	1795.632173
2534	1795.489317
2535	1795.432723
2536	1795.039261
2537	1794.521672
2538	1794.187691
2539	1794.101264
2540	1793.759585
2541	1793.677507
2542	1793.597431
2543	1793.510817
2544	1793.452171
2545	1792.998383
2546	1792.913362
2547	1792.804569
2548	1792.746347
2549	1792.581793
2550	1792.519909
2551	1792.063382
2552	1791.978761
2553	1791.842288
2554	1791.78057
2555	1791.466806
2556	1791.405827
2557	1791.319534
2558	1791.21893
2559	1791.088341
2560	1790.89652
2561	1790.786731
2562	1790.658718
2563	1790.59783
2564	1790.418982
2565	1790.109614
2566	1789.871913
2567	1789.550218
2568	1789.348563
2569	1789.165799
2570	1788.937726
2571	1788.742705
2572	1788.300387
2573	1787.885612
2574	1787.773326
2575	1787.717834
2576	1787.490206
2577	1787.14523
2578	1787.088424
2579	1787.032222
2580	1786.56843
2581	1786.332907
2582	1786.248434
2583	1786.187173
2584	1785.96851
2585	1785.671288
2586	1785.61636
2587	1785.330209
2588	1785.124209
2589	1785.06881
2590	1784.815343
2591	1784.760416
2592	1784.644697
2593	1784.585589
2594	1784.34431
2595	1784.073108
2596	1783.922642
2597	1783.814682
2598	1783.546304
2599	1783.491949
2600	1783.136392
2601	1782.64728
2602	1782.516392
2603	1782.029081
2604	1781.974746
2605	1781.858198
2606	1781.593153
2607	1781.227805
2608	1780.920798
2609	1780.40881
2610	1780.040207
2611	1779.940784
2612	1779.886601
2613	1779.441041
2614	1779.144669
2615	1778.987685
2616	1778.634931
2617	1778.501311
2618	1778.447558
2619	1778.224749
2620	1778.166286
2621	1778.088984
2622	1778.035828
2623	1777.693858
2624	1777.333561
2625	1777.21264
2626	1776.875422
2627	1776.538231
2628	1776.210611
2629	1775.785691
2630	1775.346174
2631	1775.287467
2632	1775.202581
2633	1775.144528
2634	1775.024202
2635	1774.944726
2636	1774.887109
2637	1774.759963
2638	1774.707439
2639	1774.585849
2640	1774.379703
2641	1774.032601
2642	1773.831771
2643	1773.662309
2644	1773.569386
2645	1773.512338
2646	1773.285333
2647	1773.130817
2648	1772.954935
2649	1772.737672
2650	1772.405169
2651	1772.300176
2652	1772.008164
2653	1771.951449
2654	1771.901806
2655	1771.695101
2656	1771.477074
2657	1771.383585
2658	1771.064895
2659	1771.013235
2660	1770.738373
2661	1770.603236
2662	1770.378341
2663	1770.259813
2664	1770.180607
2665	1770.065597
2666	1769.951062
2667	1769.813309
2668	1769.642725
2669	1769.443955
2670	1769.364187
2671	1769.233428
2672	1768.915627
2673	1768.669023
2674	1768.444598
2675	1768.392138
2676	1768.340702
2677	1768.006666
2678	1767.927617
2679	1767.754672
2680	1767.666845
2681	1767.396743
2682	1766.822097
2683	1766.536098
2684	1766.483986
2685	1766.409568
2686	1766.243695
2687	1766.143842
2688	1766.091996
2689	1765.890555
2690	1765.405908
2691	1765.233205
2692	1765.133615
2693	1765.060294
2694	1764.677188
2695	1764.232233
2696	1764.021918
2697	1763.970156
2698	1763.753499
2699	1763.318658
2700	1763.267085
2701	1763.096574
2702	1762.659861
2703	1762.539279
2704	1762.354352
2705	1762.277659
2706	1762.226148
2707	1762.080674
2708	1761.715492
2709	1761.664295
2710	1761.207585
2711	1760.859657
2712	1760.574877
2713	1760.196433
2714	1760.058682
2715	1760.007597
2716	1759.929068
2717	1759.766292
2718	1759.710292
2719	1759.597232
2720	1759.252622
2721	1759.144827
2722	1758.851068
2723	1758.752559
2724	1758.578603
2725	1758.277002
2726	1758.097541
2727	1758.046472
2728	1757.676957
2729	1757.434929
2730	1757.328591
2731	1757.274038
2732	1757.068277
2733	1756.683438
2734	1756.104516
2735	1755.847887
2736	1755.635013
2737	1755.354976
2738	1755.304234
2739	1755.226634
2740	1755.115245
2741	1754.967415
2742	1754.774794
2743	1754.72423
2744	1754.674386
2745	1754.38779
2746	1754.337502
2747	1754.088803
2748	1753.740006
2749	1753.3665
2750	1753.259476
2751	1753.144565
2752	1753.094414
2753	1753.018291
2754	1752.588983
2755	1752.53572
2756	1752.173429
2757	1751.605391
2758	1751.553149
2759	1751.438407
2760	1751.386813
2761	1751.335614
2762	1751.262937
2763	1751.212144
2764	1751.16172
2765	1751.111752
2766	1751.062167
2767	1751.012851
2768	1750.96373
2769	1750.915162
2770	1750.866703
2771	1750.818764
2772	1750.771137
2773	1750.697175
2774	1750.371284
2775	1750.256192
2776	1749.94334
2777	1749.842435
2778	1749.795114
2779	1749.747921
2780	1749.624663
2781	1749.549765
2782	1749.502955
2783	1749.456498
2784	1749.3822
2785	1749.335933
2786	1749.289911
2787	1749.149324
2788	1749.068469
2789	1749.022879
2790	1748.977456
2791	1748.866574
2792	1748.550722
2793	1748.395586
2794	1748.350513
2795	1748.207553
2796	1748.162735
2797	1747.721116
2798	1747.462035
2799	1747.417285
2800	1746.989584
2801	1746.942534
2802	1746.656421
2803	1746.510837
2804	1746.333623
2805	1746.100154
2806	1746.02433
2807	1745.857636
2808	1745.731346
2809	1745.488336
2810	1745.372181
2811	1745.296219
2812	1745.162695
2813	1745.065031
2814	1744.857131
2815	1744.812697
2816	1744.738268
2817	1744.563838
2818	1744.31119
2819	1743.972131
2820	1743.671518
2821	1743.527258
2822	1743.412318
2823	1743.022268
2824	1742.978059
2825	1742.824574
2826	1742.484128
2827	1742.197271
2828	1742.069857
2829	1741.837535
2830	1741.39021
2831	1741.251184
2832	1741.176813
2833	1741.062246
2834	1740.968723
2835	1740.876207
2836	1740.455449
2837	1740.38251
2838	1740.284829
2839	1740.240702
2840	1739.977239
2841	1739.541376
2842	1739.488721
2843	1739.168939
2844	1738.741549
2845	1738.464968
2846	1738.319842
2847	1738.015325
2848	1737.840585
2849	1737.678296
2850	1737.510724
2851	1737.370279
2852	1737.067889
2853	1736.811024
2854	1736.70018
2855	1736.420769
2856	1736.344009
2857	1736.022999
2858	1735.738261
2859	1735.335719
2860	1735.013951
2861	1734.741859
2862	1734.637455
2863	1734.495786
2864	1734.413685
2865	1734.306996
2866	1734.144344
2867	1734.049005
2868	1733.707711
2869	1733.375909
2870	1732.935436
2871	1732.567703
2872	1732.395757
2873	1732.324409
2874	1732.233398
2875	1731.590788
2876	1731.083144
2877	1730.902824
2878	1730.516765
2879	1730.208071
2880	1729.589538
2881	1729.541683
2882	1729.41821
2883	1729.28152
2884	1729.085412
2885	1729.037968
2886	1728.684938
2887	1728.593411
2888	1728.546258
2889	1728.382096
2890	1728.313837
2891	1728.220746
2892	1728.150573
2893	1727.825789
2894	1727.4966
2895	1727.338283
2896	1727.059644
2897	1726.826382
2898	1726.50128
2899	1726.449469
2900	1726.342857
2901	1726.074714
2902	1726.027765
2903	1725.961372
2904	1725.914692
2905	1725.811846
2906	1725.716622
2907	1725.665571
2908	1725.399586
2909	1725.34896
2910	1725.13216
2911	1724.964092
2912	1724.805348
2913	1724.68298
2914	1724.514886
2915	1724.46463
2916	1724.414758
2917	1724.327961
2918	1724.278526
2919	1724.229452
2920	1724.18385
2921	1724.135368
2922	1724.087379
2923	1723.789074
2924	1723.741384
2925	1723.693714
2926	1723.427887
2927	1723.380792
2928	1723.333986
2929	1723.287489
2930	1723.241313
2931	1723.195199
2932	1723.149601
2933	1723.104276
2934	1723.05919
2935	1722.997291
2936	1722.952585
2937	1722.726807
2938	1722.682183
2939	1722.63793
2940	1722.593994
2941	1722.170091
2942	1722.126379
2943	1722.023786
2944	1721.980313
2945	1721.937032
2946	1721.725012
2947	1721.681945
2948	1721.639182
2949	1721.596668
2950	1721.554308
2951	1721.350313
2952	1721.279077
2953	1721.236912
2954	1720.640844
2955	1720.539744
2956	1720.377963
2957	1720.335937
2958	1720.080055
2959	1719.976186
2960	1719.934264
2961	1719.892666
2962	1719.721659
2963	1719.48927
2964	1719.404388
2965	1719.193745
2966	1718.893608
2967	1718.68558
2968	1718.292656
2969	1718.111895
2970	1717.973136
2971	1717.931663
2972	1717.890448
2973	1717.727859
2974	1717.622793
2975	1717.54896
2976	1717.237914
2977	1717.109591
2978	1716.98581
2979	1716.915334
2980	1716.730479
2981	1716.663139
2982	1716.504603
2983	1716.180075
2984	1716.054795
2985	1715.992982
2986	1715.700864
2987	1715.592323
2988	1715.546088
2989	1715.478327
2990	1715.366525
2991	1715.2181
2992	1715.042338
2993	1714.805315
2994	1714.599884
2995	1714.457775
2996	1714.209199
2997	1714.139766
2998	1713.985268
2999	1713.686855
3000	1713.395903
3001	1713.175774
3002	1712.999341
3003	1712.892561
3004	1712.651777
3005	1712.405023
3006	1712.015271
3007	1711.87531
3008	1711.808125
3009	1711.597031
3010	1711.337399
3011	1711.077421
3012	1710.978821
3013	1710.769086
3014	1710.68176
3015	1710.439179
3016	1710.206347
3017	1710.035283
3018	1709.94671
3019	1709.724616
3020	1709.577132
3021	1709.014959
3022	1708.826742
3023	1708.639082
3024	1708.419599
3025	1708.173254
3026	1708.08665
3027	1707.597375
3028	1707.556114
3029	1707.46438
3030	1707.352463
3031	1707.266858
3032	1707.156437
3033	1706.973514
3034	1706.631831
3035	1706.517887
3036	1706.402028
3037	1706.289084
3038	1706.057514
3039	1705.6426
3040	1705.57474
3041	1705.533596
3042	1705.161617
3043	1704.811081
3044	1704.655573
3045	1704.579885
3046	1704.366802
3047	1704.264157
3048	1704.198749
3049	1703.854078
3050	1703.687328
3051	1703.573107
3052	1703.249233
3053	1703.169096
3054	1703.078379
3055	1702.912192
3056	1702.725762
3057	1702.548078
3058	1702.482914
3059	1702.2331
3060	1701.981302
3061	1701.91721
3062	1701.732231
3063	1701.492893
3064	1701.17939
3065	1701.00884
3066	1700.69791
3067	1700.550366
3068	1700.377355
3069	1700.127367
3070	1699.951621
3071	1699.772212
3072	1699.711279
3073	1699.467054
3074	1699.107927
3075	1699.041682
3076	1698.867695
3077	1698.653737
3078	1698.610015
3079	1698.56674
3080	1698.375903
3081	1698.182317
3082	1698.043632
3083	1697.913588
3084	1697.680212
3085	1697.552588
3086	1697.355209
3087	1697.119668
3088	1697.036269
3089	1696.873814
3090	1696.59951
3091	1696.556301
3092	1696.250105
3093	1695.875034
3094	1695.791403
3095	1695.711055
3096	1695.61719
3097	1695.574085
3098	1695.393538
3099	1695.264221
3100	1695.007769
3101	1694.867415
3102	1694.803959
3103	1694.650374
3104	1694.607369
3105	1694.526281
3106	1694.466089
3107	1694.305143
3108	1694.195118
3109	1693.984553
3110	1693.891801
3111	1693.79279
3112	1693.733372
3113	1693.657857
3114	1693.558944
3115	1693.512057
3116	1693.053899
3117	1693.0112
3118	1692.968579
3119	1692.817359
3120	1692.314968
3121	1691.805656
3122	1691.741386
3123	1691.508853
3124	1691.466205
3125	1691.113021
3126	1690.884197
3127	1690.7829
3128	1690.740362
3129	1690.697999
3130	1690.55338
3131	1690.274393
3132	1689.804346
3133	1689.648708
3134	1689.412245
3135	1689.005939
3136	1688.813996
3137	1688.464532
3138	1688.309085
3139	1688.056907
3140	1687.81641
3141	1687.53882
3142	1687.382786
3143	1687.211883
3144	1687.066701
3145	1686.951035
3146	1686.847622
3147	1686.692159
3148	1686.541509
3149	1686.45663
3150	1686.13886
3151	1685.905111
3152	1685.84458
3153	1685.798364
3154	1685.672774
3155	1685.6305
3156	1685.551852
3157	1685.352317
3158	1685.130416
3159	1685.005538
3160	1684.799993
3161	1684.62377
3162	1684.48245
3163	1684.205923
3164	1684.12836
3165	1684.069042
3166	1683.864525
3167	1683.719482
3168	1683.495253
3169	1683.44925
3170	1683.407193
3171	1683.365278
3172	1683.234838
3173	1682.988067
3174	1682.942411
3175	1682.862972
3176	1682.772361
3177	1682.533626
3178	1682.435059
3179	1682.128427
3180	1682.026669
3181	1681.879792
3182	1681.834425
3183	1681.530344
3184	1681.488702
3185	1681.399432
3186	1681.234395
3187	1680.851347
3188	1680.626329
3189	1680.581491
3190	1680.537027
3191	1680.379752
3192	1680.338379
3193	1680.294359
3194	1680.213661
3195	1679.971954
3196	1679.532621
3197	1679.469648
3198	1679.425748
3199	1679.267468
3200	1678.993368
3201	1678.870579
3202	1678.827073
3203	1678.62073
3204	1678.577404
3205	1678.534455
3206	1678.491823
3207	1678.449504
3208	1678.383773
3209	1678.341733
3210	1678.299906
3211	1678.258268
3212	1678.216869
3213	1678.175804
3214	1678.119663
3215	1678.078737
3216	1678.038123
3217	1677.997674
